Time Series matched accelerogram: RSN949_NORTHR_ARL090.AT2
 
Time Step: 0.02 s
 
     Time(sec)	        Acc(g)	                              
       6.66000	       0.18230	                              
       6.68000	       0.11974	                              
       6.70000	       0.07030	                              
       6.72000	       0.05675	                              
       6.74000	      -0.00985	                              
       6.76000	      -0.03943	                              
       6.78000	      -0.04612	                              
       6.80000	      -0.03749	                              
       6.82000	      -0.04686	                              
       6.84000	      -0.02674	                              
       6.86000	       0.17057	                              
       6.88000	       0.30729	                              
       6.90000	       0.28735	                              
       6.92000	       0.14135	                              
       6.94000	       0.07416	                              
       6.96000	      -0.02693	                              
       6.98000	      -0.04195	                              
       7.00000	      -0.01185	                              
       7.02000	      -0.10314	                              
       7.04000	      -0.10869	                              
       7.06000	      -0.13133	                              
       7.08000	      -0.17399	                              
       7.10000	      -0.27412	                              
       7.12000	      -0.22697	                              
       7.14000	      -0.14572	                              
       7.16000	      -0.11713	                              
       7.18000	      -0.12455	                              
       7.20000	      -0.15028	                              
       7.22000	      -0.07462	                              
       7.24000	      -0.00030	                              
       7.26000	       0.03338	                              
       7.28000	       0.04711	                              
       7.30000	       0.06885	                              
       7.32000	       0.08199	                              
       7.34000	       0.11244	                              
       7.36000	       0.12899	                              
       7.38000	       0.15644	                              
       7.40000	       0.20115	                              
       7.42000	       0.14011	                              
       7.44000	       0.02659	                              
       7.46000	      -0.03205	                              
       7.48000	      -0.01190	                              
       7.50000	       0.02323	                              
       7.52000	       0.04397	                              
       7.54000	      -0.02661	                              
       7.56000	      -0.09593	                              
       7.58000	      -0.10776	                              
       7.60000	      -0.10800	                              
       7.62000	      -0.10975	                              
       7.64000	      -0.15311	                              
       7.66000	      -0.18096	                              
       7.68000	      -0.21555	                              
       7.70000	      -0.17415	                              
       7.72000	      -0.05399	                              
       7.74000	       0.11241	                              
       7.76000	       0.17675	                              
       7.78000	       0.10185	                              
       7.80000	       0.06291	                              
       7.82000	      -0.01297	                              
       7.84000	      -0.11790	                              
       7.86000	      -0.20468	                              
       7.88000	      -0.16386	                              
       7.90000	      -0.03768	                              
       7.92000	      -0.01301	                              
       7.94000	      -0.06226	                              
       7.96000	      -0.13887	                              
       7.98000	      -0.07348	                              
       8.00000	       0.02524	                              
       8.02000	      -0.01358	                              
       8.04000	      -0.09613	                              
       8.06000	      -0.08742	                              
       8.08000	      -0.05246	                              
       8.10000	       0.04580	                              
       8.12000	       0.12389	                              
       8.14000	       0.13716	                              
       8.16000	       0.13764	                              
       8.18000	       0.14750	                              
       8.20000	       0.22880	                              
       8.22000	       0.26898	                              
       8.24000	       0.24716	                              
       8.26000	       0.16444	                              
       8.28000	       0.15122	                              
       8.30000	       0.20747	                              
       8.32000	       0.26833	                              
       8.34000	       0.26819	                              
       8.36000	       0.18265	                              
       8.38000	       0.10959	                              
       8.40000	       0.10701	                              
       8.42000	       0.08183	                              
       8.44000	      -0.06018	                              
       8.46000	      -0.18448	                              
       8.48000	      -0.24766	                              
       8.50000	      -0.23698	                              
